address,city,lat,long,name,province
860 E 10th St,Ferdinand,38.22417,-86.85408000000001,St. Benedict's Brew Works,IN
540 State Rte B,Saintjames,38.010048,-91.608473,St. James Winery,MO
2215 N Palmer St,Milwaukee,43.059353,-87.909853,St. Marcus Lutheran School,WI
3536 Michigan Ave,Detroit,42.331454,-83.092424,Staar's Bar,MI
368 Bridge St,Phoenixville,40.13290645,-75.52077487,Stable 12 Brewing Company,PA
26731 Aliso Creek Rd,Aliso Viejo,33.575302,-117.72634,Stadium Brewing Company,CA
317 Highway 17 N,Surfside Beach,33.614292,-78.979744,Stadium Club,SC
61 2nd St,Highspire,40.211079999999995,-76.79544,Stadium Club Sports Tavern,PA
32278 Clinton Keith Rd,Wildomar,33.59143868,-117.24955870000001,Stadium Pizza,CA
315 Main St E,Ashland,46.593106,-90.880195,Stagecoach Inn,WI
60 W Baseline Rd,Mesa,33.378996,-111.83341200000001,Stainless Brewing Llc,AZ
130 A St,Ashland,42.19965,-122.71253999999999,Stand Up Ashland,OR
2504 S Jackson Saint C,Seattle,47.599399,-122.299648,Standard Brewing,WA
101 Oak St,Ashland,42.197576,-122.714597,Standing Stone Brewing Co,OR
1190 E F St,Turlock,37.491040000000005,-120.836404,Stanislaus Brewing Co,CA
Po Box 17328,Denver,39.7933,-104.8988,Stapleton Brewing Llc,CO
8286 E Northfield Blvd,Denver,39.785156,-104.891149,Stapleton Tap House,CO
319 S 2nd St,Miamisburg,39.638065000000005,-84.28811,Star City Brewing,OH
319 S Second St,Miamisburg,39.638042,-84.28862,Star City Brewing Company,OH
649 Wooster Rd N,Barberton,41.02466,-81.59402,Star Inn,OH
2206 W,Statesville,35.789443,-80.924673,Star Milling Co,NC
145 3RD E Ave (at 15th St),New York,40.73398952,-73.98688543,Starbucks,NY
3736 Inkster Rd,Inkster,42.282166,-83.30995,Stardust Lounge,MI
1505 Kendall St,S Bend,41.659105,-86.259975,Starz,IN
1420 Grand Ave,Billings,45.783846000000004,-108.55248200000001,State Liquor Store #3,MT
131 State St,Brewer,44.790395000000004,-68.756558,State Street School,ME
4118 Lake Tahoe Blvd,S Lake Tahoe,38.9578274,-119.94274640000002,Stateline Brewery & Restaurant,CA
7045 E 38th Ave,Denver,39.769569399999995,-104.90596770000002,Station 26 Brewing Company,CO
1627 Hayes Ave,Sandusky,41.441190999999996,-82.71122199999999,Station House Saloon,OH
782 Sheridan Blvd,Denver,39.729039,-105.053249,Station Liquors,CO
211 W Stewart Ave,Puyallup,47.19315132,-122.29586609999998,Station U-brew,WA
101 S Seltzer St,Crestline,40.78386,-82.737165,Stats Sports Bar,OH
120 S Lewis St,Staunton,38.14768,-79.074486,Staunton Coffee Co,VA
95 Bridge Rd,Haddam,41.44836,-72.47244,Steady Habit Brewing Company,CT
159 S Lincoln St,Spokane,47.65521004,-117.4243788,Steam Plant Grill,WA
442 Wolverine Dr,Bayfield,37.234451,-107.597071,Steamworks Brewing Co,CO
21918 State Road 40,Astor,29.154574,-81.57637700000001,Steel Around Forest Tavern,FL
20 Victor Sq,Scotts Valley,37.061304,-122.00743100000001,Steel Bonnet Brewing Co,CA
10400 Roosevelt Blvd N,Saint Petersburg,27.864742,-82.64323399999999,Steel City Brewhouse,FL
106 S Greensboro St,Carrboro,35.90992286,-79.07255178,Steel String Brewery,NC
4848 W 35th St,Saint Louis Park,44.9408,-93.34144,Steel Toe Brewing,MN
4350 Thomas Dr,Kelseyville,38.992557,-122.87373999999998,Steele Wines Inc,CA
333 California Dr,Burlingame,37.580188,-122.346502,Steelhead Brewing Co,CA
2811 Walnut St,Denver,39.761694,-104.98383999999999,Stem Ciders,CO
1 Delantera Dr,Irvine,33.718219,-117.764579,Stereo Brewing Co,CA
609 W State St,Media,39.91809951,-75.39786690000001,Sterling Pig Brewery,PA
10286 Judson Rd,Hammondsport,42.500828000000006,-77.18794,Steuben Brewing Co,NY
694 Locust St,Middletown,40.054198,-85.536052,Steve & Ed's Corner Tavern,IN
9012 W Silver Spring Dr,Milwaukee,43.119595000000004,-88.02499,Steve O's Bar and Grill,WI
18510 142nd Ave N E,Woodinville,47.761821000000005,-122.150299,Steven's Winery,WA
861 Wooster Rd W,Barberton,41.010974,-81.622037,Steve's Innfield,OH
219 Governors Pl,Bear,39.63496,-75.661413,Stewarts Brewing Co,DE
1275 Cromwell Ave Shunpike Business Center C,Rocky Hill,41.63524,-72.67678000000001,Still Hill Brewery,CT
1871 N 12th St,Milwaukee,43.054432,-87.927113,Still On 12th St Ii,WI
232 Center St,Howells,41.724981,-97.001828,Still The,NE
215 N Henry St,Green Bay,44.50455199,-87.97826497,Stillmank Brewing Co,WI
2222 49th St S,Gulfport,27.747677000000003,-82.699606,Stinger Bar The,FL
306 W State St,Geneva,41.8877,-88.307253,Stockholm's,IL
1633 E Racine St,Janesville,42.678866,-89.000998,Stokes Pub,WI
7935 Airport Pulling Rd N,Naples,26.241901000000002,-81.769247,Stone & Wood,FL
17615 W Moore,Grant,43.293499,-86.01289,Stone Brewing Co,MI
1999 Citracado Pkwy,Escondido,33.115649,-117.120274,Stone Brewing Co.,CA
795 J St,San Diego,32.709252,-117.15703899999998,Stone Brewing Tap Room,CA
1999 S Citracado Pkwy (at Adreasen Dr),Escondido,33.11627193,-117.11999209999999,Stone Brewing World Bistro & Gardens,CA
2816 Historic Decatur Rd,San Diego,32.74034878,-117.2117253,Stone Brewing World Bistro & Gardens Liberty Station,CA
200 Taplin Rd,Sainthelena,38.502708,-122.42833700000001,Stone Bridge Cellars Inc,CA
1004 S Olde Oneida St,Appleton,44.25331457,-88.40342045,Stone Cellar Brewpub,WI
600 Star Brewery Doctor 100,Dubuque,42.499393,-90.65441,Stone Cliff Winery,IA
546 Main St,Laconia,43.527628,-71.46975400000001,Stone Coast On Winnipesaukee,NH
830 Taft Rd,Huntington,44.312512,-72.959827,Stone Corral,VT
83 Huntington Rd,Richmond,44.398953000000006,-73.001571,Stone Corrall Brewery Llc,VT
436 Shattuck Way,Newington,43.11553238,-70.81916949,Stoneface Brewing Company,NH
402 E 9th St,Little Rock,34.73988,-92.26803000000001,Stone's Throw Brewing,AR
1 Main St,Brockport,43.21646732,-77.93769836,"Stoneyard Brewing Co, Stoneyard Brewing Company",NY
5301 Longley Ln,Reno,39.472893,-119.76698,Stoneyhead Brewing,NV
689 Wilson St,Brewer,44.775803499999995,-68.7333293,Stonington's Fabulous Furniture,ME
5 Indian Neck Ave,Branford,41.27443259,-72.81473294,Stony Creek Brewery,CT
4948 Tesla Rd,Livermore,37.666328,-121.733695,Stony Ridge Winery,CA
13230 Albermarle Rd,Mint Hill,35.223205,-80.63037477,Stooges Pub & Grub,NC
73 E Main St,E Islip,40.731715,-73.18814499999999,Stop 'n Save Beverage,NY
321 E Emma Ave,Springdale,36.184911,-94.127717,Storm Brewery,AR
1744 Lincoln Ave,Steamboat Springs,40.49704009,-106.8533678,Storm Peak Brewing Company,CO
303 Main St,Frankfort,44.632605,-86.24141,Stormcloud Brewing Company,MI
345 Riverfront Dr,Omaha,41.268507,-95.92518199999999,Storz Trophy Room,NE
2800 N Reading Rd,Adamstown,40.2372425,-76.07186142,Stoudts Black Angus Restaurant & Pub,PA
604 Elm St,Rome,43.223659000000005,-75.461062,Stout Beard Brewing Co Llc,NY
2075 E Shore Dr,Lansing,42.536803000000006,-76.505898,Stouthearted Brewing,NY
10 Ann Kaley Ln,Marlboro,41.614143,-73.982299,Stoutridge Vineyard,NY
3200 Leeman Ferry Rd S W,Huntsville,34.701674,-86.591853,Straight To Ale,AL
605 Hwy 12 E,Starkville,33.458967,-88.79833,Strange Brew Coffe House,MS
605 Highway 12 E,Starkville,33.482284,-88.795281,Strange Brew Coffee House,MS
107 Sandy Creek Rd,Verona,40.484255,-79.853613,Strange Brew Inc,PA
8000 Kroll Way,Bakersfield,35.34986,-119.09222700000001,Strange Brew Vintage,CA
1330 Zuni St,Denver,39.73711631,-105.01480079999999,Strange Craft Beer Company,CO
5904 Bee Cave Rd,Austin,30.296276000000002,-97.82670999999999,Strange Land Brewery,TX
2277 Dabney Rd,Richmond,37.5849,-77.48281999999999,Strangeways Brewing,VA
264 Thompson Rd,Ava,37.87567,-89.430922,Stratch Brewing Co,IL
122 Oak Grove Dr,Brewer,44.79257,-68.74091,"Strategic Partners Cnsltng, Strategic Partners Consulting Group",ME
303 Sorg St,Saint Marys,41.427620000000005,-78.552915,"Straub Brewery, Straub Brewery Inc",PA
27 Word St,Fairburn,33.5609136,-84.58453417,Strawn Brewing Company,GA
2099 S 10th St,Sanjose,37.31064,-121.85775600000001,Strike Brewing Co,CA
3092 English Creek Ave,Eggharbortownship,39.41997,-74.616105,Stromfield Tuckahoe Brewing,NJ
574 President St,Brooklyn,40.67685067,-73.9839872,Strong Rope Brewery,NY
33 W Shore Rd,Belvederetibrn,37.883984000000005,-122.458047,Strycker Vineyards,CA
180 Johnson St,Middletown,41.57215,-72.65790600000001,Stubborn Beauty Brewing,CT
1517 N 3rd St,Quincy,39.950070000000004,-91.41167,Stubby's Tavern,IL
221 Moore St,Bristol,36.59618,-82.18166,Studio Brew,VA
24821 Del Prado,Dana Point,33.46653356,-117.6976028,Stuft Pizza & Brewing,CA
210 S Highland Ave,Baltimore,39.289948200000005,-76.5692379,Subway,MD
1012 Main St,Evanston,41.26806737,-110.9661499,Suds Bro Brewery,WY
127 E Aspen Ave Fruita Co 81521,Fruita,39.15896214,-108.73273200000001,Suds Brothers Brewery,CO
2001 2nd St,Davis,38.54690469,-121.7258388,Sudwerk Brewery,CA
9900 Greenback Ln,Folsom,38.68346751,-121.17771200000001,Sudwerk Brewhouse Grille,CA
1000 S Beaumont Rd,Prairie Du Chien,43.03824,-91.14576,Sue Z's Bar,WI
1858 Wakeling St,Philadelphia,40.016427,-75.07482399999999,Sugar Ray' Bar,PA
1162 Turkey Ford Rd,Mountairy,36.386196000000005,-80.673885,Sugarcreek Tavern,NC
1293 Tallmadge Rd,Kent,41.099990000000005,-81.346924,Sully's Tavern,OH
5306 Old Highway 52,Portland,36.577134,-86.453312,Sumner Crest Winery & Vineyard,TN
135 N College Ave,Indianapolis,39.76892708,-86.14474297,Sun King Brewing Co.,IN
2477 S Cook St,Denver,39.67,-104.95,Sun King Solar Control,CO
7848 E 96th St,Fishers,39.928238,-86.02452,Sun King Tap Room Small-batch Brewery,IN
87 Lewis Ctr,Newark,37.5363,-122.0314,Sun Pub,CA
202 N Main St,Hailey,43.52097142,-114.3158662,Sun Valley Brewery Pub,ID
2157 Admiral Wilson Blvd,Pennsauken,39.938708,-75.092031,Sun Wholesale Inc,NJ
12 N 60th St,Philadelphia,39.962292,-75.24073800000001,Sunbrian Lounge,PA
29 Sunday River Rd,Bethel,44.44847,-70.810326,Sunday River Brewing Co,ME
967 E Hudson St,Columbus,40.014414,-82.984288,Sunrise,OH
590 Wilson St,Brewer,44.778003999999996,-68.73711999999999,Sunrise Glass Co,ME
401 Washington Ave,Bay City,43.59421,-83.88865,Sunrise Pedal Trolley,MI
15 Broadway Mall,Hornell,42.324684000000005,-77.661278,Sunset Hydroponics-hm Brewing,NY
1275 Norton Ave,Norton,41.02582,-81.63534,Sunset Trailer Park,OH
105 S Buttonwood St,Fleetwood,40.455788,-75.81335,Sunsweet Growers Inc,PA
1238 State Route 34,Matawan,40.39201,-74.221213,Super Buy Rite of Aberdeen,NJ
2794 Willow Ave 101,Clovis,36.801434,-119.727277,Super Liquor Ii,CA
329 Central Ave,Hot Springs,34.515246999999995,-93.05359,Superior Bathhouse Brewery and Distillery,AR
68 Prospect Hill Rd,Clinton Corners,41.870388,-73.759789,Superior Beer Pipe Cleaning - Hub,NY
2695 S Decatur Blvd ,Las Vegas,36.141188,-115.20898999999999,Superior Center Auto Glass - In Shop Only,NV
4236 Wilkinson Blvd,Charlotte,35.226686,-80.909488,Superior Products Co,NC
120 W Gurley Saint Cellar 1,Prescott,34.54200237,-112.4695301,Superstition Meadery,AZ
106 Avalon Ave,Muscle Shoals,34.744863,-87.67720600000001,Supreme Beverage Co,AL
2100 Jackson Ave N W,Huntsville,34.727457,-86.597983,Supreme Beverage Co Inc,AL
429,Santa Cruz,36.97166554,-122.02441929999999,Surfrider Cafe,CA
1005 S Saint Francis Doctor 105,Santafe,35.677274,-105.95318600000002,Susan's Fine Wine & Spirits,NM
675 Opelika Rd,Auburn,32.615738,-85.466576,Sushi Boy Girl,AL
3015 Grand Ave 4th,Miami,25.7284712,-80.24204314,Sushi Central & Beer Garden,FL
32 N Phelps St,Youngstown,41.10115998,-80.65035018,Susie's Double D's,OH
7122 Beverly Blvd,Los Angeles,34.075733,-118.344824,Susina Bakery,CA
610 Lofstrand Ln,Rockville,39.093920000000004,-77.14079100000001,Suspended Brewing Co,MD
124 Main St,Hallstead,41.960035,-75.743902,Susquehanna Beverages,PA
635 S Main St,Pittston,41.30335,-75.80521,Susquehanna Brewing Company,PA
1881 Main St,Tewksbury,42.590969,-71.20594200000001,Sutherland Installation,MA
5546 130th St N E,Lisbon,41.83865,-91.390387,Sutliff Bar & Grill,IA
421 Center St,Yubacity,39.138703,-121.616423,Sutter Buttes Brewing,CA
1110 Nasa Pkwy,Houston,29.545598,-95.103472,Sutter Home Winery,TX
2801 Eubank Blvd N E,Albuquerque,35.114815,-106.533496,Sw Grape & Grain,NM
8431 Wornall Rd,Kansas City,38.97488,-94.59504,Swagger,MO
1100 W Main St,Visalia,36.330363,-119.30346000000002,Swaggers Brewery,CA
315 E Main Saint D,Visalia,36.329901,-119.28951200000002,Swaggers Brewery Llc,CA
3140 S W 42nd Way,Gainesville,29.62485846,-82.38872766,Swamp Head Brewery,FL
N58W39800 Industrial Rd,Oconomowoc,43.12618,-88.53726,Sweet Mullets Brewing Co.,WI
500 S,Columbus,39.951565,-83.0004,Sweet Shop Café,OH
3066 Gate House Plz,Falls Church,38.867,-77.228495,Sweet Water Tavern,VA
14250 Sweetwater Ln,Centreville,38.8292503,-77.4391327,Sweetwater Tavern,VA
378 Mount Hope Ave,Rochester,43.14246978,-77.61180653,Swiftwater Brewing,NY
4176 Swover Creek Rd,Edinburg,38.841640000000005,-78.6527,Swover Creek Farms,VA
2161 Hawkins St,Charlotte,35.20844,-80.86261999999999,Sycamore Brewing,NC
5460 Bayfront Plz,Santaclara,37.411555,-121.984426,Synopsys,CA
320 S Clinton St,Syracuse,43.04807888,-76.15380406,Syracuse Suds Factory,NY
9583 Brewerton Rd,Brewerton,43.23,-76.14,Syracuse Utilities Inc,NY
36023 Cachagua Rd,Carmelvalley,36.41535,-121.67008,Szalay Winery,CA
801 Foster Ave,Elyria,41.378453,-82.122008,T & A Bar & Grill,OH
4415 N Broad St,Philadelphia,40.020809,-75.14849,T & S Limited Tavern,PA
4661 N 16th St,Philadelphia,40.024669,-75.15100600000001,T H & K Inc,PA
1664 Main St,Agawam,42.036377,-72.61655400000001,T J Sport House,MA
37 N Catalina Ave (at Colorado Blvd),Pasadena,34.1466244,-118.12997479999999,T. Boyle's Tavern,CA
37 N Catalina Ave,Pasadena,34.146529,-118.12941200000002,"T. Boyles's Tavern, T. Boyle's Tavern",CA
180 N Glendora Ave,Glendora,34.13834648,-117.8651772,T. Phillips Alehouse & Grill,CA
9339 Adelaida Rd,Pasorobles,35.640687,-120.863169,Tablas Creek Vineyard,CA
10718 Tablerock Dr,Fortsmith,35.282429,-94.37218,Table Rock Beverage Co,AR
705 W Fulton St,Boise,43.611205,-116.206492,Tablerock Brewpub & Grill,ID
1001 Heavenly Village Way,S Lake Tahoe,38.955345,-119.94276,"Tahoe Brew Tours, Llc",CA
10990 Industrial Way,Truckee,39.338463,-120.180195,Tahoe Mountain Brewing Co,CA
1380 River Rd,Gonzales,36.495967,-121.506395,Talbott Vineyards,CA
30520 S E 84th St,Preston,47.52641,-121.93452099999999,Talking Rain Beverage Co,WA
10 S E 2nd Ave,Gainesville,29.650434000000004,-82.324596,Tall Paul's Brew House,FL
2981 County Road 612,Lewiston,44.885086,-84.33395,Talley's Log Cabin,MI
320 Poyntz Ave,Manhattan,39.179551399999994,-96.56138957,Tallgrass Tap House,KS
231 W (at Carousel Dr),Missoula,46.870861299999994,-113.99745279999999,Tamarack Brewing Co Alehouse and Grill,MT
105 Blacktail Rd,Lakeside,48.01614,-114.2255,Tamarack Brewing Company,MT
1600 E 8th Ave,Tampa,27.961109999999998,-82.44127900000001,Tampa Bay Brewing Co,FL
19140 Timber Reach Rd,Tampa,28.151014,-82.37034,Tampa Bay Brews Cruise,FL
333 N Falkenburg Rd,Tampa,27.955151300000004,-82.33280342,Tampa Beer Works,FL
3923 W Barcelona St,Tampa,27.922075,-82.50978,Tampa Brew Tours,FL
1431 S School Ave,Fayetteville,36.048848,-94.164339,Tanglewood Branch Beer Co,AR
2161 India St,Sandiego,32.727125,-117.16963500000001,Tango Wine Co,CA
22374 W 66th St,Shawnee,39.010116,-94.839527,Tanner's,KS
411 W Water St,Santafe,35.688125,-105.94481200000001,Taos Brewing Co,NM
25 S Livermore Ave,Livermore,37.682918,-121.76948300000001,Tap 25,CA
100 Washington St,Haverhill,42.772896,-71.0852,Tap Brew Pub Restaurant,MA
3619 Bull Creek Rd,Austin,30.310001,-97.751305,Tap Brew Tours,TX
260 Green Bay Rd,Highwood,42.201961,-87.809995,Tap House Grill,IL
1402 N 3rd St,Harrisburg,40.271089,-76.89008299999999,Tap Room The,PA
4236 Lake St,Bridgman,41.942664,-86.555996,Tapistry Brewing Co,MI
3836 Britton Plz,Tampa,27.9063,-82.5045,Tapper Pub,FL
95 1840 Meheula Pkwy,Mililani Town,21.46708556,-158.00217869999997,Taps & Apps,HI
1617 Westcliff Doctor (irvine),Newport Beach,33.62573202,-117.90546770000002,Tapshack,CA
915 S W 9th Ave,Portland,45.518318,-122.681928,Tartberry,OR
2114 Grier Ave,Linden,40.644937,-74.223422,Taste of Europe,NJ
1ST S Avenue And Main St,Seattle,47.601067,-122.3353,Taste Seattle Food Tours,WA
Southtown,San Antonio,29.481888,-98.63147,Taste This Culinary and Craft Brewery Tours,TX
1924 Post Aly,Seattle,47.610391,-122.34246200000001,Tasting Room,WA
1984 S 16th St,Milwaukee,43.0087,-87.933001,Tater's Tavern,WI
11 Railroad Pl,Belleville,40.800932,-74.145859,Tatz William Industries Inc,NJ
217 N 7th St,Kingsville,27.517886999999998,-97.866209,Tavern,TX
1716 N W 23rd Ave,Portland,45.535156,-122.698609,Tavern and Pool,OR
11 Woodrow Ave,Bedford,41.3966,-81.5414,Tavern Off Broadway The,OH
6044 William Flynn Hwy,Bakerstown,40.659508,-79.933861,Tavern On,PA
10040 W 26th Ave,Lakewood,39.75,-105.11,Tavern On 26th Ave,CO
18010 R Plz,Omaha,41.2039,-96.197317,Tavern On Q,NE
451 Vine Hill Way,Martinez,37.9883655,-122.0970973,Tavern On The Greens,CA
14 Main St,Forestville,42.467352000000005,-79.17688299999999,Tavern On The Mall,NY
81 Tavern Rd,Mineral,37.98538,-77.82211,Tavern On The Rail,VA
428 W Main St,Yukon,35.507784,-97.75022299999999,Tavern The,OK
13 Baldwin St,Bargersville,39.52094264,-86.16699994,Taxman Brewing Co.,IN
25 S River Rd (at Colby Ct),Bedford,42.96345992,-71.47985515,T-bones Great American Eatery,NH
9198 Bellaire Blvd D,Houston,29.705370000000002,-95.5449,Teahouse Beverage,TX
617 S Cedros Ave,Solanabeach,32.985025,-117.269199,Techno Brew,CA
3062 Zelda Rd,Montgomery,32.355077,-86.264814,Ted The Wine Guy and Company,AL
416 N Salsipuedes St,Santa Barbara,34.42266172,-119.68803340000001,Telegraph Brewing Company,CA
3200 Buck Owens Blvd,Bakersfield,35.38870257,-119.0417735,Temblor Brewery,CA
2000 Dempster St,Evanston,42.039978000000005,-87.701944,Temperance Beer Company,IL
41 N State St,Westerville,40.12686293,-82.93223844,Temperance Row Brewing,OH
19231 36th Ave W,Lynnwood,47.823763,-122.280856,Temple Distilling Co,WA
3810 E 44th St,Tucson,32.185,-110.911446,Ten Fifty-five Brewing,AZ
46 N Last Chance Gulch,Helena,46.58848,-112.03922,Ten Mile Creek Brewery,MT
4175 Rattlesnake Dr,Missoula,46.903118,-113.96303600000002,Ten Spoon Vineyard & Winery,MT
1010 Virginia Dr,Orlando,28.56403667,-81.36579844,Ten10 Brewing Company,FL
831 W Bonanza Rd,Las Vegas,36.176722999999996,-115.15316999999999,Tenaya Creek Brewery,NV
287 S Us Highway 1,Tequesta,26.959002,-80.08418,Tequesta Brewing Company,FL
1460 S Muskego Ave,Milwaukee,43.016492,-87.933621,Tequila Night Club,WI
122 W Perry St,Paulding,41.137397,-84.58185300000001,Teresa & John's Bar & Grill,OH
265 Newton Bridge Rd,Athens,33.9801646,-83.39661598,Terrapin Beer Co.,GA
256 Helmer Rd N,Springfield,42.31500281,-85.23491922,Territorial Brewing Company,MI
1564 Whiteley Rd,Wallawalla,46.013935,-118.36031200000001,Tertulia Cellars,WA
1875 S Bascom,Campbell,37.288024,-121.932698,Tessora's Barra Di Vino,CA
300 College Ave,Losgatos,37.213386,-121.982023,Testarossa Winery,CA
3297 S M L King Jr Pkwy,Beaumont,30.054696000000003,-94.082557,Texas Coffee Co,TX
2928 Manor Rd,Austin,30.286039000000002,-97.708784,Texas Crystal Water Co,TX
3130 N Fry Rd,Katy,29.815765000000003,-95.720272,Texas Homebrewers,TX
241 Sunday Cir,Fredericksburg,30.240923,-98.84971,Texas Two Step Wine Tours,TX
1125 Fm 359,Richmond,29.611921000000002,-95.74377,Texian Brewing Co.,TX
75 E Pearl Ave,Jackson,43.47863495,-110.7610652,Thai Me Up Restaurant and Brewery,WY
300 E Cherry St,Cottonwood,34.733805,-112.025025,That Brewery,AZ
 Austin Tx 78729,Austin,30.45100245,-97.77704323,The 13th Step Brewery,TX
1305 W Oltorf St,Austin,30.24533241,-97.76896477,The Abgb,TX
1023 N Florida Mango Rd,W Palm Beach,26.704662,-80.07891,The Accomplice Ciderworks and Brewery,FL
58 Voorhis Ln,Hackensack,40.90459,-74.04002,The Alementary,NJ
1007 Broad St,Milliken,40.330296000000004,-104.85637,The Alibi,CO
6008 W Broad St,Richmond,37.593494,-77.50806,The Answer Brewpub Co,VA
1365 W Fullerton Ave,Chicago,41.925096999999994,-87.66311400000001,The Arrogant Frog Bar,IL
100 E Franklin St,Chapel Hill,35.91292507,-79.05501864,The Back Bar At Top of The Hill,NC
14623 Lynwood Dr,Baxter,46.36321793,-94.24725963,The Back Forty Brewery,MN
1078 Kenmore Blvd,Akron,41.04202,-81.56173000000001,The Bank Lounge,OH
806 N Alexander Dr,Baytown,29.734306,-94.956103,The Bar,TX
206 E 1st St,Hermann,38.70673752,-91.43476963,The Barrel Bar and Concert Hall,MO
600 N Clark St,Chicago,41.892975,-87.631454,The Barrel Run,IL
2475 Bancroft Way,Berkeley,37.869099,-122.25960900000001,The Bears Lair,CA
602 Broadway (at Sixth Ave),San Diego,32.71577458,-117.1591902,The Beer Co,CA
77 Franklin Mills Blvd,Philadelphia,40.08562629,-74.96665776,The Beer Outlet,PA
2308 Schader Dr,Santa Monica,34.0303093,-118.4764659,The Black Pearl Hq,CA
120 N Neil St,Champaign,40.11711216,-88.24328184,The Blind Pig Brewery,IL
417 S W 37th St,Topeka,39.00025984,-95.68460405,The Blind Tiger Brewery,KS
3445 S Broadway,Englewood,39.654102,-104.98791999999999,The Bob The Brew On Broadway,CO
2050 Lee Rd,Cleveland Hts,41.50374779999999,-81.56570808,The Bottlehouse Brewing Company,OH
2401 N Refugio Rd,Losolivos,34.656633,-120.098077,The Brander Vineyard,CA
4101 N Florida Ave,Tampa,27.9826,-82.45911,The Brew Bus - Tampa Bay,FL
3924 W Spruce St,Tampa,27.958834000000003,-82.50933,The Brew Bus- Tampa Bay,FL
1201 N E 38th St,Oakland Park,26.17534,-80.131065,The Brew Bus-south Florida,FL
512 Braddock Ave,Braddock,40.4041,-79.87026999999999,The Brew Gentlemen,PA
20102 Progress Dr,Strongsville,41.32660551,-81.84675038,The Brew Kettle Production Works,OH
8th St,Glenwood Springs,39.547768700000006,-107.32372279999998,The Brew Pub,CO
123 W 14th St,Erie,42.121045,-80.08173199999999,"The Brewerie At Union Station, Brewerie At Union Station",PA
1425 N Wells St,Fort Wayne,41.087095,-85.145787,The Brewers Art Supply,IN
223 E Beaver Ave,State College,40.794909999999994,-77.85836,The Brewery,PA
253 Main St,Saugerties,42.07764542,-73.95342971,The Brewery @ Dutch Ale House,NY
1920 N Main St,Los Angeles,34.064613,-118.21853200000001,The Brewery Artist Lofts,CA
3542 Lake Tahoe Blvd,S Lake Tahoe,38.94670993,-119.9616856,The Brewery At Lake Tahoe,CA
400 Augusta St,Greenville,34.838066,-82.40704000000001,The Brewery Experience,SC
2000 N Oxford Ave,Eau Claire,44.819390000000006,-91.50968,The Brewing Projekt,WI
143 N Glassell Saint (chapman Ave),Orange,33.78902668,-117.85299850000001,The Bruery Provisions,CA
717 Dunn Way,Placentia,33.86226514,-117.87920349999999,The Bruery Tasting Room,CA
2043 E 4th St,Cleveland,41.499283,-81.69021,"The Butcher & The Brewer, Butcher and The Brewer",OH
2802 San Pedro,Austin,30.293684000000002,-97.745959,The Cabin Bar and Grill,TX
1041 Broadway,Columbus,32.46626833,-84.99341011,The Cannon Brew Pub,GA
2226 Kennedy St,Philadelphia,40.010084,-75.06683000000001,The Cannonball Tavern,PA
6454 Tryon Rd,Cary,35.74394,-78.76132,The Cary Pub,NC
14320 Greenwood Ave N,Seattle,47.732704999999996,-122.35536599999999,The Cellar Homebrew,WA
18704 The Commons Blvd,Cornelius,35.469623999999996,-80.8865,The Charlotte Special Events Group - 27 Unique Tours,NC
21 W 28th St,Chattanooga,35.0236,-85.31284000000001,The Chattanooga Brew Choo,TN
303 S Highland Ave,Baltimore,39.288433000000005,-76.569125,The Chicken King,MD
3714 Holt Ave,St Louis,38.59075318,-90.25804996,The Civil Life Brewing Co.,MO
648 S High St,Columbus,39.948888000000004,-82.998036,The Clarmont,OH
777 E 185th St,Cleveland,41.586377,-81.54959000000001,The Cleveland Brewery,OH
235 N Main St,Fremont,41.431248,-96.496346,The Computer Guy,NE
1400 W Paul Bryant Dr,Tuscaloosa,33.206737,-87.555099,The Corner Store,AL
150 W Franklin St,Monterey,36.60021941,-121.8947903,The Crown & Anchor,CA
203 S School St,Lodi,38.13147757,-121.274073,"The Dancing Fox Winery, Brewery, Bakery & Restaurant",CA
41 Madison St,Dayton,39.761772,-84.185455,The Dayton Beer Company (downtown),OH
402 River Rd,Boerne,29.789663,-98.72595012,The Dodging Duck Brewhaus,TX
740 Washington St,Wausau,44.95875761,-89.61930432,The Domino Bar,WI
9936 W County Road A,Saxon,46.55498,-90.43688,The Driftwood Edward Judy Sullivan,WI
1099 Capitol St,Eagle,39.641364,-106.831281,The Dusty Boot,CO
216 N Wabash Ave (at Wacker Dr),Chicago,41.88652008,-87.62658834,The Emerald Loop Bar & Grill,IL
12945 Village Blvd,Madeira Beach,27.786476,-82.7836,The Florida Winery,FL
221 Precast Way,Troutville,37.409240000000004,-79.90029,The Flying Mouse Brewery,VA
215 3RD N W Saint Great Falls Mt 59404,Great Falls,47.51028052,-111.31616129999999,The Front Brewing Company,MT
358 E Glenwood Ave,Akron,41.09698,-81.50334000000001,The Glen's,OH
2501 E York St,Philadelphia,39.977201,-75.1237,The Good Time Tavern,PA
103 E Plz,Taos,36.40708739,-105.5738551,The Gorge Bar & Grill,NM
2 Central Ave,Whitefish,48.41162147,-114.336927,"The Great Northern Brewing Company, Great Northern Brewing Company",MT
2442 N W Market St,Seattle,47.668690000000005,-122.38941000000001,The Great Pacific Northwest Brewery Tour Company,WA
1907 San Pablo Ave,Pinole,38.003840000000004,-122.294716,The Green Lantern,CA
